Entity,Code,Year,Fossil fuels per capita (kWh)
Sri Lanka,LKA,1993,1320.856689453125
Sri Lanka,LKA,1994,1421.3203125
Sri Lanka,LKA,1995,1501.408447265625
Sri Lanka,LKA,1996,1809.6856689453125
Sri Lanka,LKA,1997,1842.9056396484375
Sri Lanka,LKA,1998,1916.5054931640625
Sri Lanka,LKA,1999,2055.1640625
Sri Lanka,LKA,2000,2346.436767578125
Sri Lanka,LKA,2001,2266.34326171875
Sri Lanka,LKA,2002,2392.77294921875
Sri Lanka,LKA,2003,2362.670654296875
Sri Lanka,LKA,2004,2317.629638671875
Sri Lanka,LKA,2005,2653.004638671875
Sri Lanka,LKA,2006,2695.68701171875
Sri Lanka,LKA,2007,2833.671142578125
Sri Lanka,LKA,2008,2597.037109375
Sri Lanka,LKA,2009,2658.1298828125
Sri Lanka,LKA,2010,2649.21337890625
Sri Lanka,LKA,2011,3066.689453125
Sri Lanka,LKA,2012,3331.16015625
Sri Lanka,LKA,2013,2882.74365234375
Sri Lanka,LKA,2014,3454.535888671875
Sri Lanka,LKA,2015,3739.273681640625
Sri Lanka,LKA,2016,4335.259765625
Sri Lanka,LKA,2017,4226.62939453125
Sri Lanka,LKA,2018,4050.866455078125
Sri Lanka,LKA,2019,4355.26806640625
Sri Lanka,LKA,2020,4051.877685546875
Sweden,SWE,1965,33002.9609375
Sweden,SWE,1966,36418.74609375
Sweden,SWE,1967,35975.203125
Sweden,SWE,1968,39555.80078125
Sweden,SWE,1969,41791.375
Sweden,SWE,1970,45099.484375
Sweden,SWE,1971,42090.53515625
Sweden,SWE,1972,42626.16015625
Sweden,SWE,1973,43615.62109375
Sweden,SWE,1974,39546.12890625
Sweden,SWE,1975,39532.3203125
Sweden,SWE,1976,43060.54296875
Sweden,SWE,1977,41151.99609375
Sweden,SWE,1978,49134.578125
Sweden,SWE,1979,52975.09375
Sweden,SWE,1980,46834.97265625
Sweden,SWE,1981,41984.671875
Sweden,SWE,1982,39387.77734375
Sweden,SWE,1983,35101.54296875
Sweden,SWE,1984,34225.15625
Sweden,SWE,1985,37065.109375
Sweden,SWE,1986,39583.10546875
Sweden,SWE,1987,34665.78515625
Sweden,SWE,1988,32577.791015625
Sweden,SWE,1989,31184.3828125
Sweden,SWE,1990,31305.63671875
Sweden,SWE,1991,27394.330078125
Sweden,SWE,1992,28233.572265625
Sweden,SWE,1993,27773.7734375
Sweden,SWE,1994,29025.015625
Sweden,SWE,1995,27704.423828125
Sweden,SWE,1996,29692.91015625
Sweden,SWE,1997,27543.94921875
Sweden,SWE,1998,30520.068359375
Sweden,SWE,1999,29340.279296875
Sweden,SWE,2000,25899.142578125
Sweden,SWE,2001,26620.4765625
Sweden,SWE,2002,27177.5703125
Sweden,SWE,2003,28590.228515625
Sweden,SWE,2004,27565.150390625
Sweden,SWE,2005,27065.681640625
Sweden,SWE,2006,27492.205078125
Sweden,SWE,2007,26523.95703125
Sweden,SWE,2008,25011.5234375
Sweden,SWE,2009,23305.322265625
Sweden,SWE,2010,24438.033203125
Sweden,SWE,2011,22134.48828125
Sweden,SWE,2012,21105.724609375
Sweden,SWE,2013,20726.685546875
Sweden,SWE,2014,19858.6328125
Sweden,SWE,2015,19485.703125
Sweden,SWE,2016,19886.328125
Sweden,SWE,2017,19535.603515625
Sweden,SWE,2018,18740.509765625
Sweden,SWE,2019,19696.91015625
Sweden,SWE,2020,17683.4375
Sweden,SWE,2021,17524.63671875
Switzerland,CHE,1965,19132.26953125
Switzerland,CHE,1966,19447.814453125
Switzerland,CHE,1967,20284.251953125
Switzerland,CHE,1968,21978.009765625
Switzerland,CHE,1969,23379.228515625
Switzerland,CHE,1970,25653.61328125
Switzerland,CHE,1971,26605.8125
Switzerland,CHE,1972,26955.34765625
Switzerland,CHE,1973,28784.8828125
Switzerland,CHE,1974,25786.419921875
Switzerland,CHE,1975,24963.880859375
Switzerland,CHE,1976,25911.34375
Switzerland,CHE,1977,26290.134765625
Switzerland,CHE,1978,27059.74609375
Switzerland,CHE,1979,26213.240234375
Switzerland,CHE,1980,26586.0234375
Switzerland,CHE,1981,25124.8984375
Switzerland,CHE,1982,23758.919921875
Switzerland,CHE,1983,25678.748046875
Switzerland,CHE,1984,25191.51953125
Switzerland,CHE,1985,25525.978515625
Switzerland,CHE,1986,27417.037109375
Switzerland,CHE,1987,25939.173828125
Switzerland,CHE,1988,25757.580078125
Switzerland,CHE,1989,24871.1875
Switzerland,CHE,1990,26381.287109375
Switzerland,CHE,1991,26736.302734375
Switzerland,CHE,1992,26751.642578125
Switzerland,CHE,1993,25082.875
Switzerland,CHE,1994,25512.7734375
Switzerland,CHE,1995,24014.51171875
Switzerland,CHE,1996,24787.423828125
Switzerland,CHE,1997,25594.6953125
Switzerland,CHE,1998,25850.150390625
Switzerland,CHE,1999,25640.45703125
Switzerland,CHE,2000,24943.30078125
Switzerland,CHE,2001,26441.25
Switzerland,CHE,2002,25050.681640625
Switzerland,CHE,2003,24562.8984375
Switzerland,CHE,2004,24401.10546875
Switzerland,CHE,2005,24685.07421875
Switzerland,CHE,2006,24842.609375
Switzerland,CHE,2007,22525.76953125
Switzerland,CHE,2008,23693.353515625
Switzerland,CHE,2009,23529.533203125
Switzerland,CHE,2010,22346.859375
Switzerland,CHE,2011,21028.341796875
Switzerland,CHE,2012,21429.162109375
Switzerland,CHE,2013,22183.5625
Switzerland,CHE,2014,19543.564453125
Switzerland,CHE,2015,19761.36328125
Switzerland,CHE,2016,18902.955078125
Switzerland,CHE,2017,19101.0625
Switzerland,CHE,2018,18191.935546875
Switzerland,CHE,2019,18447.8671875
Switzerland,CHE,2020,15838.6767578125
Switzerland,CHE,2021,16111.73046875
Taiwan,TWN,1965,4860.875
Taiwan,TWN,1966,5067.357421875
Taiwan,TWN,1967,5419.3251953125
Taiwan,TWN,1968,5868.7119140625
Taiwan,TWN,1969,6177.376953125
Taiwan,TWN,1970,6647.23291015625
Taiwan,TWN,1971,8257.779296875
Taiwan,TWN,1972,8579.3369140625
Taiwan,TWN,1973,9995.673828125
Taiwan,TWN,1974,9135.41796875
Taiwan,TWN,1975,9873.3291015625
Taiwan,TWN,1976,12188.94921875
Taiwan,TWN,1977,13250.1240234375
Taiwan,TWN,1978,14938.462890625
Taiwan,TWN,1979,15154.5361328125
Taiwan,TWN,1980,15791.4208984375
Taiwan,TWN,1981,13755.2939453125
Taiwan,TWN,1982,15030.4755859375
Taiwan,TWN,1983,15753.3095703125
Taiwan,TWN,1984,15596.4765625
Taiwan,TWN,1985,15441.6650390625
Taiwan,TWN,1986,17271.904296875
Taiwan,TWN,1987,18064.216796875
Taiwan,TWN,1988,20766.912109375
Taiwan,TWN,1989,22376.701171875
Taiwan,TWN,1990,23037.73828125
Taiwan,TWN,1991,24460.21875
Taiwan,TWN,1992,25900.92578125
Taiwan,TWN,1993,27767.357421875
Taiwan,TWN,1994,29354.447265625
Taiwan,TWN,1995,31272.951171875
Taiwan,TWN,1996,32266.134765625
Taiwan,TWN,1997,34429.22265625
Taiwan,TWN,1998,36422.96875
Taiwan,TWN,1999,38149.85546875
Taiwan,TWN,2000,40800
Taiwan,TWN,2001,42322.24609375
Taiwan,TWN,2002,43691.73828125
Taiwan,TWN,2003,45626.68359375
Taiwan,TWN,2004,47387.46484375
Taiwan,TWN,2005,47667.62890625
Taiwan,TWN,2006,48843.34375
Taiwan,TWN,2007,50741.23046875
Taiwan,TWN,2008,48713.12890625
Taiwan,TWN,2009,47088.9140625
Taiwan,TWN,2010,50635.75390625
Taiwan,TWN,2011,49989.6484375
Taiwan,TWN,2012,49467.8671875
Taiwan,TWN,2013,50363.3984375
Taiwan,TWN,2014,51538.1640625
Taiwan,TWN,2015,51969.109375
Taiwan,TWN,2016,52515.1640625
Taiwan,TWN,2017,53366.8828125
Taiwan,TWN,2018,53464.765625
Taiwan,TWN,2019,51560.27734375
Taiwan,TWN,2020,49974.78125
Taiwan,TWN,2021,53262.98828125
Thailand,THA,1965,886.7800903320312
Thailand,THA,1966,1020.0763549804688
Thailand,THA,1967,1114.10791015625
Thailand,THA,1968,1417.5084228515625
Thailand,THA,1969,1489.9727783203125
Thailand,THA,1970,1680.634521484375
Thailand,THA,1971,1803.3505859375
Thailand,THA,1972,2184.3369140625
Thailand,THA,1973,2249.2431640625
Thailand,THA,1974,2242.2197265625
Thailand,THA,1975,2364.167724609375
Thailand,THA,1976,2432.835205078125
Thailand,THA,1977,2663.342529296875
Thailand,THA,1978,2867.08740234375
Thailand,THA,1979,2917.101318359375
Thailand,THA,1980,2988.892578125
Thailand,THA,1981,2843.252685546875
Thailand,THA,1982,2811.428955078125
Thailand,THA,1983,3057.889404296875
Thailand,THA,1984,3328.096435546875
Thailand,THA,1985,3447.7841796875
Thailand,THA,1986,3514.6884765625
Thailand,THA,1987,4063.61962890625
Thailand,THA,1988,4538.537109375
Thailand,THA,1989,5106.1591796875
Thailand,THA,1990,6066.2099609375
Thailand,THA,1991,6659.86083984375
Thailand,THA,1992,7256.412109375
Thailand,THA,1993,8222.0078125
Thailand,THA,1994,9113.9892578125
Thailand,THA,1995,10012.19921875
Thailand,THA,1996,11214.9609375
Thailand,THA,1997,11681.205078125
Thailand,THA,1998,10698.55859375
Thailand,THA,1999,11304.0224609375
Thailand,THA,2000,11482.40625
Thailand,THA,2001,11998.2060546875
Thailand,THA,2002,12866.6064453125
Thailand,THA,2003,13745.482421875
Thailand,THA,2004,14882.9892578125
Thailand,THA,2005,15262.04296875
Thailand,THA,2006,15383.0537109375
Thailand,THA,2007,15979.9365234375
Thailand,THA,2008,16119.107421875
Thailand,THA,2009,16631.69140625
Thailand,THA,2010,17680.865234375
Thailand,THA,2011,17926.353515625
Thailand,THA,2012,19048.4296875
Thailand,THA,2013,19046.8515625
Thailand,THA,2014,19477.470703125
Thailand,THA,2015,19847.068359375
Thailand,THA,2016,20089.833984375
Thailand,THA,2017,20223.51171875
Thailand,THA,2018,20540.240234375
Thailand,THA,2019,20365.23046875
Thailand,THA,2020,18765.17578125
Thailand,THA,2021,18847.26171875
Trinidad and Tobago,TTO,1965,36880.66796875
Trinidad and Tobago,TTO,1966,38921.54296875
Trinidad and Tobago,TTO,1967,41219.70703125
Trinidad and Tobago,TTO,1968,42237.453125
Trinidad and Tobago,TTO,1969,43259.6875
Trinidad and Tobago,TTO,1970,47263.18359375
Trinidad and Tobago,TTO,1971,47133.96875
Trinidad and Tobago,TTO,1972,64177.35546875
Trinidad and Tobago,TTO,1973,62773.73828125
Trinidad and Tobago,TTO,1974,59594.74609375
Trinidad and Tobago,TTO,1975,47323.86328125
Trinidad and Tobago,TTO,1976,52495.01171875
Trinidad and Tobago,TTO,1977,53864.8203125
Trinidad and Tobago,TTO,1978,53478.68359375
Trinidad and Tobago,TTO,1979,46574.01953125
Trinidad and Tobago,TTO,1980,44127.73828125
Trinidad and Tobago,TTO,1981,45890.10546875
Trinidad and Tobago,TTO,1982,53040.3046875
Trinidad and Tobago,TTO,1983,50933.76171875
Trinidad and Tobago,TTO,1984,49472.890625
Trinidad and Tobago,TTO,1985,50455.5703125
Trinidad and Tobago,TTO,1986,51858.453125
Trinidad and Tobago,TTO,1987,48483.265625
Trinidad and Tobago,TTO,1988,52873.66015625
Trinidad and Tobago,TTO,1989,51645.3046875
Trinidad and Tobago,TTO,1990,56915.73046875
Trinidad and Tobago,TTO,1991,56389.72265625
Trinidad and Tobago,TTO,1992,59312.3359375
Trinidad and Tobago,TTO,1993,62180.6328125
Trinidad and Tobago,TTO,1994,65577.7109375
Trinidad and Tobago,TTO,1995,70855.2265625
Trinidad and Tobago,TTO,1996,80113.890625
Trinidad and Tobago,TTO,1997,79944.9765625
Trinidad and Tobago,TTO,1998,81028.4921875
Trinidad and Tobago,TTO,1999,89903.6015625
Trinidad and Tobago,TTO,2000,93730.3046875
Trinidad and Tobago,TTO,2001,100758.3203125
Trinidad and Tobago,TTO,2002,108873.3203125
Trinidad and Tobago,TTO,2003,121496.5546875
Trinidad and Tobago,TTO,2004,132910.328125
Trinidad and Tobago,TTO,2005,141815
Trinidad and Tobago,TTO,2006,164866.9375
Trinidad and Tobago,TTO,2007,169259.375
Trinidad and Tobago,TTO,2008,166005.375
Trinidad and Tobago,TTO,2009,163824.09375
Trinidad and Tobago,TTO,2010,176079.65625
Trinidad and Tobago,TTO,2011,171879.875
Trinidad and Tobago,TTO,2012,168119.5
Trinidad and Tobago,TTO,2013,170114.09375
Trinidad and Tobago,TTO,2014,168166.90625
Trinidad and Tobago,TTO,2015,162215.4375
Trinidad and Tobago,TTO,2016,143165.3125
Trinidad and Tobago,TTO,2017,151201.578125
Trinidad and Tobago,TTO,2018,142520.5
Trinidad and Tobago,TTO,2019,138395.921875
Trinidad and Tobago,TTO,2020,120243.7890625
Trinidad and Tobago,TTO,2021,121636.7890625
Turkey,TUR,1965,2733.69873046875
Turkey,TUR,1966,3077.575927734375
Turkey,TUR,1967,3108.208984375
Turkey,TUR,1968,3502.096923828125
Turkey,TUR,1969,3737.208740234375
Turkey,TUR,1970,3933.473388671875
Turkey,TUR,1971,4315.3837890625
Turkey,TUR,1972,4684.484375
Turkey,TUR,1973,5264.56982421875
Turkey,TUR,1974,5188.71875
Turkey,TUR,1975,5487.3203125
Turkey,TUR,1976,5919.86474609375
Turkey,TUR,1977,6374.37255859375
Turkey,TUR,1978,6576.6787109375
Turkey,TUR,1979,5963.03173828125
Turkey,TUR,1980,6014.80908203125
Turkey,TUR,1981,5857.7890625
Turkey,TUR,1982,6231.13330078125
Turkey,TUR,1983,6504.13427734375
Turkey,TUR,1984,6608.0302734375
Turkey,TUR,1985,7132.72705078125
Turkey,TUR,1986,7689.669921875
Turkey,TUR,1987,8304.6748046875
Turkey,TUR,1988,8483.28515625
Turkey,TUR,1989,8763.2763671875
Turkey,TUR,1990,9148.87890625
Turkey,TUR,1991,9232.0849609375
Turkey,TUR,1992,9406.2900390625
Turkey,TUR,1993,9794.263671875
Turkey,TUR,1994,9452.3740234375
Turkey,TUR,1995,10336.2041015625
Turkey,TUR,1996,11016.296875
Turkey,TUR,1997,11460.0830078125
Turkey,TUR,1998,11504.5380859375
Turkey,TUR,1999,11340.25390625
Turkey,TUR,2000,12215.7822265625
Turkey,TUR,2001,11123.94921875
Turkey,TUR,2002,11673.39453125
Turkey,TUR,2003,12213.02734375
Turkey,TUR,2004,12554.8994140625
Turkey,TUR,2005,13002.822265625
Turkey,TUR,2006,14237.3154296875
Turkey,TUR,2007,15393.5205078125
Turkey,TUR,2008,15356.8251953125
Turkey,TUR,2009,15249.587890625
Turkey,TUR,2010,15278.4248046875
Turkey,TUR,2011,16140.76953125
Turkey,TUR,2012,16738.57421875
Turkey,TUR,2013,16145.4619140625
Turkey,TUR,2014,17062.259765625
Turkey,TUR,2015,17534.021484375
Turkey,TUR,2016,18057.642578125
Turkey,TUR,2017,19117.5
Turkey,TUR,2018,18259.640625
Turkey,TUR,2019,17732.369140625
Turkey,TUR,2020,17138.84375
Turkey,TUR,2021,18602.015625
Turkmenistan,TKM,1985,44110.40234375
Turkmenistan,TKM,1986,53572.140625
Turkmenistan,TKM,1987,51998.3046875
Turkmenistan,TKM,1988,51053.13671875
Turkmenistan,TKM,1989,51112.21484375
Turkmenistan,TKM,1990,41227.94140625
Turkmenistan,TKM,1991,41165.015625
Turkmenistan,TKM,1992,38196.109375
Turkmenistan,TKM,1993,30487.34765625
Turkmenistan,TKM,1994,31698.3046875
Turkmenistan,TKM,1995,25516.22265625
Turkmenistan,TKM,1996,36478.33984375
USSR,OWID_USS,1965,28975.94921875
USSR,OWID_USS,1966,30390.193359375
USSR,OWID_USS,1967,31698.35546875
USSR,OWID_USS,1968,32400.71484375
USSR,OWID_USS,1969,33428.98828125
USSR,OWID_USS,1970,34797.24609375
USSR,OWID_USS,1971,36215.3515625
USSR,OWID_USS,1972,37798.29296875
USSR,OWID_USS,1973,39397.6484375
USSR,OWID_USS,1974,41104.4140625
USSR,OWID_USS,1975,42838.29296875
USSR,OWID_USS,1976,43980.5234375
USSR,OWID_USS,1977,45384.13671875
USSR,OWID_USS,1978,46773.6953125
USSR,OWID_USS,1979,47610.2890625
USSR,OWID_USS,1980,48028.671875
USSR,OWID_USS,1981,48513.5546875
USSR,OWID_USS,1982,49354.1796875
USSR,OWID_USS,1983,49834.7890625
USSR,OWID_USS,1984,50794.72265625
Ukraine,UKR,1985,51016.51171875
Ukraine,UKR,1986,51691.13671875
Ukraine,UKR,1987,52343.55859375
Ukraine,UKR,1988,50951.40625
Ukraine,UKR,1989,48876.87890625
Ukraine,UKR,1990,57273.04296875
Ukraine,UKR,1991,53375.2109375
Ukraine,UKR,1992,44693.8359375
Ukraine,UKR,1993,38431.14453125
Ukraine,UKR,1994,32546.125
Ukraine,UKR,1995,31828.955078125
Ukraine,UKR,1996,29116.90234375
Ukraine,UKR,1997,28061.94140625
Ukraine,UKR,1998,27029.291015625
Ukraine,UKR,1999,27059.595703125
Ukraine,UKR,2000,27287.02734375
Ukraine,UKR,2001,27122.599609375
Ukraine,UKR,2002,27232.8203125
Ukraine,UKR,2003,28130.064453125
Ukraine,UKR,2004,27770.9296875
Ukraine,UKR,2005,28280.759765625
Ukraine,UKR,2006,28778.943359375
Ukraine,UKR,2007,28837.203125
Ukraine,UKR,2008,27870.70703125
Ukraine,UKR,2009,23372.02734375
Ukraine,UKR,2010,25162.01171875
Ukraine,UKR,2011,26411.6015625
Ukraine,UKR,2012,25849.556640625
Ukraine,UKR,2013,24515.216796875
Ukraine,UKR,2014,21070.15625
Ukraine,UKR,2015,16859.83203125
Ukraine,UKR,2016,18266.51171875
Ukraine,UKR,2017,16347.173828125
Ukraine,UKR,2018,17237.1328125
Ukraine,UKR,2019,16257.1142578125
Ukraine,UKR,2020,15560.4375
Ukraine,UKR,2021,15016.533203125
United Arab Emirates,ARE,1965,5702.39892578125
United Arab Emirates,ARE,1966,5701.0048828125
United Arab Emirates,ARE,1967,31847.90625
United Arab Emirates,ARE,1968,38028.21484375
United Arab Emirates,ARE,1969,34312.2734375
United Arab Emirates,ARE,1970,40959.91015625
United Arab Emirates,ARE,1971,52756.69140625
United Arab Emirates,ARE,1972,47285.9921875
United Arab Emirates,ARE,1973,51423.78515625
United Arab Emirates,ARE,1974,47695.31640625
United Arab Emirates,ARE,1975,43515.2734375
United Arab Emirates,ARE,1976,47325.60546875
United Arab Emirates,ARE,1977,67493.984375
United Arab Emirates,ARE,1978,68822.1953125
United Arab Emirates,ARE,1979,72508.96875
United Arab Emirates,ARE,1980,106086.96875
United Arab Emirates,ARE,1981,114835.0625
United Arab Emirates,ARE,1982,116727.421875
United Arab Emirates,ARE,1983,106243.2578125
United Arab Emirates,ARE,1984,125618.6640625
United Arab Emirates,ARE,1985,147590.90625
United Arab Emirates,ARE,1986,168964.03125
United Arab Emirates,ARE,1987,178071.375
United Arab Emirates,ARE,1988,185537.734375
United Arab Emirates,ARE,1989,197119.8125
United Arab Emirates,ARE,1990,188659.875
United Arab Emirates,ARE,1991,217244.671875
United Arab Emirates,ARE,1992,198108.640625
United Arab Emirates,ARE,1993,194866.09375
United Arab Emirates,ARE,1994,202527.375
United Arab Emirates,ARE,1995,200766.5
United Arab Emirates,ARE,1996,196795.640625
United Arab Emirates,ARE,1997,195202.53125
United Arab Emirates,ARE,1998,189858.59375
United Arab Emirates,ARE,1999,181511.703125
United Arab Emirates,ARE,2000,170954.203125
United Arab Emirates,ARE,2001,163975.671875
United Arab Emirates,ARE,2002,170086.921875
United Arab Emirates,ARE,2003,170034.21875
United Arab Emirates,ARE,2004,165921.734375
United Arab Emirates,ARE,2005,153566.6875
United Arab Emirates,ARE,2006,139862.0625
United Arab Emirates,ARE,2007,132660.3125
United Arab Emirates,ARE,2008,132365.09375
United Arab Emirates,ARE,2009,116902.171875
United Arab Emirates,ARE,2010,113735.765625
United Arab Emirates,ARE,2011,114105.234375
United Arab Emirates,ARE,2012,117488.578125
United Arab Emirates,ARE,2013,123181.0234375
United Arab Emirates,ARE,2014,121644.515625
United Arab Emirates,ARE,2015,132799.421875
United Arab Emirates,ARE,2016,137105.390625
United Arab Emirates,ARE,2017,135634.578125
United Arab Emirates,ARE,2018,131684.15625
United Arab Emirates,ARE,2019,128275.4765625
United Arab Emirates,ARE,2020,117997.15625
United Arab Emirates,ARE,2021,121902.8203125
United Kingdom,GBR,1965,41659.390625
United Kingdom,GBR,1966,41355.46484375
United Kingdom,GBR,1967,40967.05859375
United Kingdom,GBR,1968,42191.08203125
United Kingdom,GBR,1969,43463.04296875
United Kingdom,GBR,1970,44334.48828125
United Kingdom,GBR,1971,43332.21875
United Kingdom,GBR,1972,43787.0546875
United Kingdom,GBR,1973,46000.05859375
United Kingdom,GBR,1974,43245.91796875
United Kingdom,GBR,1975,40796.453125
United Kingdom,GBR,1976,41313.8125
United Kingdom,GBR,1977,41949.20703125
United Kingdom,GBR,1978,42335.9609375
United Kingdom,GBR,1979,44348.57421875
United Kingdom,GBR,1980,40284.8984375
United Kingdom,GBR,1981,39031.6328125
United Kingdom,GBR,1982,38174.44921875
United Kingdom,GBR,1983,38014.3359375
United Kingdom,GBR,1984,37754.7421875
United Kingdom,GBR,1985,39098.27734375
United Kingdom,GBR,1986,40255.03515625
United Kingdom,GBR,1987,40308.6328125
United Kingdom,GBR,1988,40328.67578125
United Kingdom,GBR,1989,39860.4296875
United Kingdom,GBR,1990,40339.44921875
United Kingdom,GBR,1991,40938.77734375
United Kingdom,GBR,1992,40185.31640625
United Kingdom,GBR,1993,39998.3203125
United Kingdom,GBR,1994,39338.5078125
United Kingdom,GBR,1995,39355.375
United Kingdom,GBR,1996,41133.5859375
United Kingdom,GBR,1997,39957.2734375
United Kingdom,GBR,1998,40158.4375
United Kingdom,GBR,1999,39949.37890625
United Kingdom,GBR,2000,40610.40625
United Kingdom,GBR,2001,40701.30859375
United Kingdom,GBR,2002,39648.79296875
United Kingdom,GBR,2003,40195.625
United Kingdom,GBR,2004,40482.81640625
United Kingdom,GBR,2005,40505.19921875
United Kingdom,GBR,2006,39830.77734375
United Kingdom,GBR,2007,38581.93359375
United Kingdom,GBR,2008,37680.74609375
United Kingdom,GBR,2009,34392.2734375
United Kingdom,GBR,2010,35184.58203125
United Kingdom,GBR,2011,32148.615234375
United Kingdom,GBR,2012,32082.7734375
United Kingdom,GBR,2013,31195.787109375
United Kingdom,GBR,2014,28730.859375
United Kingdom,GBR,2015,28016.23828125
United Kingdom,GBR,2016,27450.044921875
United Kingdom,GBR,2017,26622.978515625
United Kingdom,GBR,2018,26025.474609375
United Kingdom,GBR,2019,25000.779296875
United Kingdom,GBR,2020,21221.9765625
United Kingdom,GBR,2021,22302.703125
United States,USA,1965,69081.625
United States,USA,1966,72289.0234375
United States,USA,1967,73754.8046875
United States,USA,1968,77538.4140625
United States,USA,1969,80579.984375
United States,USA,1970,82760.875
United States,USA,1971,83343.125
United States,USA,1972,86600.6328125
United States,USA,1973,89249.9765625
United States,USA,1974,85343.3828125
United States,USA,1975,81416.875
United States,USA,1976,85387.546875
United States,USA,1977,86963.421875
United States,USA,1978,87066.3671875
United States,USA,1979,87516.8203125
United States,USA,1980,83166.8984375
United States,USA,1981,79652.1875
United States,USA,1982,74663.84375
United States,USA,1983,73206.7265625
United States,USA,1984,76294.3359375
United States,USA,1985,75161.296875
United States,USA,1986,74712.296875
United States,USA,1987,76753.9296875
United States,USA,1988,79370.453125
United States,USA,1989,80076.25
United States,USA,1990,78595.484375
United States,USA,1991,77316.5
United States,USA,1992,78154.328125
United States,USA,1993,78980.265625
United States,USA,1994,79674.625
United States,USA,1995,79839.0078125
United States,USA,1996,81552.3046875
United States,USA,1997,81614.8359375
United States,USA,1998,81047.3828125
United States,USA,1999,81134.3203125
United States,USA,2000,82441.1640625
United States,USA,2001,79916.0390625
United States,USA,2002,79859.484375
United States,USA,2003,79499.25
United States,USA,2004,80378.828125
United States,USA,2005,79706.71875
United States,USA,2006,77869.5859375
United States,USA,2007,78430.890625
United States,USA,2008,75112.7265625
United States,USA,2009,69851.046875
United States,USA,2010,71756.8984375
United States,USA,2011,69803.75
United States,USA,2012,67481.7109375
United States,USA,2013,68647.328125
United States,USA,2014,68806.2578125
United States,USA,2015,67488.484375
United States,USA,2016,66291.78125
United States,USA,2017,65553.03125
United States,USA,2018,67889.3125
United States,USA,2019,66677.7578125
United States,USA,2020,60143.3359375
United States,USA,2021,63129.5
Upper-middle-income countries,,1965,7987.04638671875
Upper-middle-income countries,,1966,8318.04296875
Upper-middle-income countries,,1967,8372.8505859375
Upper-middle-income countries,,1968,8482.611328125
Upper-middle-income countries,,1969,8876.49609375
Upper-middle-income countries,,1970,9423.8935546875
Upper-middle-income countries,,1971,9917.66015625
Upper-middle-income countries,,1972,10288.251953125
Upper-middle-income countries,,1973,10670.2666015625
Upper-middle-income countries,,1974,10946.06640625
Upper-middle-income countries,,1975,11443.1689453125
Upper-middle-income countries,,1976,11749.42578125
Upper-middle-income countries,,1977,12166.99609375
Upper-middle-income countries,,1978,12660.4365234375
Upper-middle-income countries,,1979,12855.2900390625
Upper-middle-income countries,,1980,12894.6796875
Upper-middle-income countries,,1981,12859.8037109375
Upper-middle-income countries,,1982,13063.58203125
Upper-middle-income countries,,1983,13199.1220703125
Upper-middle-income countries,,1984,13510.666015625
Upper-middle-income countries,,1985,11673.9658203125
Upper-middle-income countries,,1986,11876.3447265625
Upper-middle-income countries,,1987,12204.990234375
Upper-middle-income countries,,1988,12450.3935546875
Upper-middle-income countries,,1989,12484.9814453125
Upper-middle-income countries,,1990,12295.447265625
Upper-middle-income countries,,1991,12221.1787109375
Upper-middle-income countries,,1992,12147.6435546875
Upper-middle-income countries,,1993,11999.27734375
Upper-middle-income countries,,1994,11842.3251953125
Upper-middle-income countries,,1995,11697.2861328125
Upper-middle-income countries,,1996,11871.7099609375
Upper-middle-income countries,,1997,11688.35546875
Upper-middle-income countries,,1998,11545.255859375
Upper-middle-income countries,,1999,11598.958984375
Upper-middle-income countries,,2000,11823.6357421875
Upper-middle-income countries,,2001,12038.955078125
Upper-middle-income countries,,2002,12465.986328125
Upper-middle-income countries,,2003,13596.31640625
Upper-middle-income countries,,2004,14857.0771484375
Upper-middle-income countries,,2005,15894.669921875
Upper-middle-income countries,,2006,16893.107421875
Upper-middle-income countries,,2007,17747.263671875
Upper-middle-income countries,,2008,18009.572265625
Upper-middle-income countries,,2009,18110.748046875
Upper-middle-income countries,,2010,19007.6015625
Upper-middle-income countries,,2011,20115.466796875
Upper-middle-income countries,,2012,20468.376953125
Upper-middle-income countries,,2013,20711.23828125
Upper-middle-income countries,,2014,20828.544921875
Upper-middle-income countries,,2015,20643.158203125
Upper-middle-income countries,,2016,20671.423828125
Upper-middle-income countries,,2017,20939.5078125
Upper-middle-income countries,,2018,21319.80078125
Upper-middle-income countries,,2019,21449.86328125
Upper-middle-income countries,,2020,20912.814453125
Upper-middle-income countries,,2021,22121.53515625
Uzbekistan,UZB,1985,24969.044921875
Uzbekistan,UZB,1986,24002.126953125
Uzbekistan,UZB,1987,24082.162109375
Uzbekistan,UZB,1988,23591.521484375
Uzbekistan,UZB,1989,24107.892578125
Uzbekistan,UZB,1990,24573.08984375
Uzbekistan,UZB,1991,23789.0390625
Uzbekistan,UZB,1992,21957.62890625
Uzbekistan,UZB,1993,23008.693359375
Uzbekistan,UZB,1994,22103.33984375
Uzbekistan,UZB,1995,21503.666015625
Uzbekistan,UZB,1996,21751.072265625
Uzbekistan,UZB,1997,21230.66796875
Uzbekistan,UZB,1998,20843.021484375
Uzbekistan,UZB,1999,23364.16015625
Uzbekistan,UZB,2000,23502.82421875
Uzbekistan,UZB,2001,23253.375
Uzbekistan,UZB,2002,23541.6875
Uzbekistan,UZB,2003,21154.056640625
